date,Kashiwagi,Haruna,Barnardiana,Heyuan,Tmutarakania,Chernega,Tyndall,Kerch,Schlegel,Laques,Bartolucci,Oobayashiarata,Seydler,Ohtani Hiroshi,Lozino Lozinskij,Kraus,Grange,Andree,John Paul Jones,Bleeker,Angrogna,Blaha,Bastei,Hildrun,Fugaku,Schopenhauer,Vorarlberg,Gutemberga,Paulina,Bruns Andrej,Hohmann,Yano,Reiki,Bredichina,Lasorda,Rosa Hemphill,Arina,Delmas,Manu Boccuni,Ron Neuman,Masaryk,Aquamarine,Deira,Waltimyer,Svecica,van Leverink,Rollandia,Texereau,Tabora,Miyama,Lub,Ucka,Garuda,Nemsu,Goethe,Vilyujsk,Lysistrata,Mons Naklethi,Kovalevskaya,Tuchkova,Roberto Carlos,AAS,Hedin,Amphitrite,Hortulana,Putignano,Mathieu,Tito,Haidea,Veronica Duys,Natasha Owen,Serkowski,Hardy,Otthild,Baehr,Varsavia,Ramsden,Kazakov,Kobresia,Mertona,Laffan,Bustelli,Zipfel,Tedesco,Dagmar,Isko,Yunnan,Botha,Gilson,Yuan Longping,Rhian Jones,Jetta,Boris Hanin,Detre,Hayachine,Five sparks,Hirundo,Groeselenberg,Tsukuba,Tokitada,Peshekhonov,Batalden,Vivek Buch,Mizushima,Inou Tadataka,Xanthus,Vietoris,Makotoirie,Quirk,Lallaward,Mufson,Patrick Jones,Yasuhiko,Fujimori,Vorontsova,Tsawout,Kallisto,Ramanlal,Ticha,Inagaki,Amsterdam,Drake,Scheherezade,Hajdukova,Ristenpart,Sokolsky,McGlothlin,Glyn Jones,Vaucluse,Suncar,Betti,Rozgaj,Lumiere,Imakiire,Petrarca,Byelorussia,Nut,Dunkerley,Vinata,Munari,Goode,Worley,Rawson,Saragamine,Harold Connolly,Dominique,Delvaux,Heizman,Viete,Duyha,Kresilas,Wage,McGetchin,Zita,Naegeli,Nanette,Escalante,Barbi Frank,Anton Schraut,Jon Hodge,Teharonhiawako,Eckhout,Minoyama,Godwin,Misa,Jessica Stahl,Mary Cragg,Choate,John Penna,Clasien,Evgeny Amosov,Bedini,Mispagel,Aisha,Dellen,Krat,Miune,Hodler,Ed Stolper,Dardanos,Hagfors,Sodankyla,Podarkes,Komoda,Terni,Nelsonia,Hencke,Pyrrha,Gert Finger,Chernoby,Perth,Monica Lazzarin,Swissair,Nepryadva,Nekrasov,Aliante,Petzval,Mutsaers,Shigefumi,Kromeriz,Ray Brown,Carl Turner,Kollaa,Visby,Amanda,Freeman,Ako,Prisma,Vian,Thunberg,Tokiko Naruko,Hisayo,Rozenblyum,Berthollet,Fallersleben,Conrada,Kaluga,Karoji,Jennifer Fritz,Khadzhinov,Mnemosyne,Fast,Boliviana,Remarque,Bobbie Vaile,Bertola,Massachusetts,Mochihito-o,Yamada,Janine Davis,Toulouse-Lautrec,Peleus,Saheki,Icarus,Bill Fyfe,Shoumen,Reasoner,Basso,Fiorenza,Brecher,Dibucci,Kawane,Jules Bordet,Hiwatashi,Yoko Nomura,Iafe,Edy Alge,Rabinowitz,Madeline,Merman,Hieronymus,Yavapai,Uchikawa,Brehm,Thersites,Tiflis,Allegra,Freudenthal,Sadowski,Helga,Gainsborough,Jododaira,Shandong,Danzl,Qualytemocrina,Yoshi Wat Iso,Voloshchuk,Sidonia,Sphinx,Heike,Irene,Alli Hewlett,Petach,Kuga,Ingwelde,Porvoo,Jotwani,Anaximenes,Marjaleena,Herzen,Sigeki,Beatrice Tinsley,Milos,Bob Bell,Stamitz,Lapalma,Emita,Stubbs,Fantasia,Benckert,Poerink,Ceraskia,Liia,Drew Pinsky,Bavaria,George Alexander,Michael Barber,Kawakita,Bonsdorffia,Porthan,Masterman,Jindra,Hermann Weyl,Harimaya Bashi,Kobe,Androgeos,Mombasa,Hayashi,McGill,Susan Victoria,Hideo Asada,Stanislav,Quigley,Jansky,Gerstner,Roy Traver,Merkord,Ariane,Gigli,Noordung,Yasuda,Agrius,Arosa,Eulalia,Trogrlic,Rameau,Geake,Augustesen,Jenniskens,Tartu,Piero Angela,Kanagawa,Peaker,David Ying,Kharasterteam,Gogol,Campestris,Alison Liu,Pecorelli,Kellaway,Gallagher,Matthew Lepow,Huenna,Aisleen,MIT Lincoln,Haapavesi,Otaru,Mcdavid,Haruo Mukai,Elyu-Ene,Hayakawa,Srbija,Distratis,Olathe,Montelimar,Domegge,Bryantsev,Hastrup,Takaji,Hughes,Engstrom,Matsumoto,Vera Lynn,Dickens,Cheong Ha Park,Whitfield,Baucis,Dickinson,Banting,Jana Pittichova,Magomaev,Jenik,Kevin Yang,Tomsk,De Maziere,Abilunon,Priscus,Jacchia,Sam Thurman,Ponomarev,Ciney,Morikubo,Iku Turso,Stevenson,Barth,Gottesman,Majella,Bilk,Teresa Swiger,Tumilty,Joy Hines,Sette,Amenhotep,Dobrichovice,Cherson,Tati,Blankenship,Crabeels,Braille,Saskia,Malanin,Ginsberg,Mitaka,Froeschle,Obruchev,Hammonia,Buxtehude,Seurat,Fridolin,Somville,Formigine,Woltjer,Vernon,Stashis,Mari Sandoz,Remillieux,Forman,Shashlov,Paijanne,Lintingnien,Alexey Baran,Montevideo,Monge,Amenemhet,Schwob,Dalmatin,Santana,Koptelov,McDermott,Inanda,Pluis,Bratijchuk,Kalbaugh,Dolores,Namibia,Kamikouchi,Doudleby,Tsukada,Paul Davies,Deiphobus,Awa,Goodricke,Gunma,Capen,Buchroeder,Ndola,Schuyler,Jill Burnett,Scheeres,Seimei,Nao,Embla,Berenike,Guillaume,Nico Brenner,Lindbloom,Wentworth,Koukolik,Kristi Butler,Ravel,Kathy Finch,Kainar,Haydee Phelps,Arago,Hicklen,Tomohiro,Hjorter,Ashbrook,Dommanget,Kalinenkov,Eriepa,Vojno-Yasenetsky,Peano,Kamil,Ivan Tsvetaev,Notskas,Jubilatrix,Farpoint,Seillier,Walinskia,Whitford,Herbelin,Maril Peters,Xenophanes,Ninina,Elvira,Batchelor,Babbage,Lubeck,Miyairi,Caslavska,Messalina,Kissel,Edith Muller,Pillinger,Caverni,Gifu,Okhotsymskij,Sigmund,Pelcak,Damir,Carl Rogers,Broz,Arroyo,Rita,Miwa Block,Sarah Bounds,Swann,Beth Ellen,Vet,Lemay,Gorizia,Moldavia,Lucubratio,Martak,Bernert,Robyn,Cristata,Camoes,Koen,Wuhan,Barbieri,Kiselev,Buzinov,Thomana,Woodard,David Wang,Shchedrin,Quito,Kottapalli,Karl Heinz,Tony Spear,Sakiko,Burt,Salpetriere,Foo,Pettarin,Viscome,Phil Nicholson,Enescu,Piotrovsky,Gio,Eric Sterken,Battiato,Adele,Leeann Ragasa,Plzen,Pittosporum,Bernard Burke,Fred Seares,Palzer,Brian Taylor,Tom Morgan,Gene Parker,Shin Koyama,Rhoneranger,Tenojoki,Nihon Uchu Forum,Somalia,Ignatius,Cambridge,Vargas,Daniel Betten,Nostalgia,Fitzroy,Posnania,Agelaos,Castillo-Rogez,Fuser,Haydn,Osaka,Volk,Gruss,Charton,Foshan,Miller,Langberg,Lucifer,Tomohisa,Tateshina,Roger Byrd,Khariton,Alan Anderson,Malva,Philip de Jager,Fleischer,Theresia,Gunter Seeber,Duke,Ogilvie,Ocllo,Nye,Vanessa Spini,Ludmilla,Tom Cowling,Summer Science,Sor,Lise,Henyey,Bandersnatch,Syuji,Sagan,Owa,Takiguchi,Schaifers,Manuilova,Hollis Johnson,Hobetsu,DeVeny,Ilse,Bordovitsyna,Kurobe,Michael Allen,Meibom,Wurttemberg,Franz Marc,Nepoti,Galilea,Seifert,Perth Amboy,Chanmugam,Khrennikov,Burkam,Rina Ketty,Burkhead,Kurchenko,Sherlock,Chacos,Andrew Nowell,Huynh-Le,MacLean,Shukla,Hatty Hong,Shannon,Pullen,Queteleta,Riverside,Mohr,Akagi,Hainan,Jenifer Evans,Gil Clark,Pia,Modra,David O'Connor,Mazurkiewicz,Icarion,Taeve,Mergler,Alvema,Kittisvaara,Zhao Jiuzhang,Shinagawa,Asimov,Yurij Gromov,Calingasta,Sidi,Muraoka,Winifred,Nettimi,Pordenone,Yoshiko,Brian Mason,Leslie Beh,Shuryanka,Rhodope,Plitchenko,KLENOT,Akimoto Hiro,Costitx,Elizabeth Baker,Eurydike,Wodan,Hetherington,Clinch,Oribe,Wacker,Jorvik,Kumamori,Toya,Panthoos,Horodyskyj,Potapov,Korinthos,Nicholas Rapp,Ratai,Kakhovka,Prinz,Andre Ivanov,Monier,Vasilev,Polepeddi,Mauritia,Lori Bragg,Denise Livon,Cellarius,Gregaria,Fireman,Vishnevskaya,Termain,Olmstead,Shabas,Betankur,Antoku,Nash,Schmoll,Titulaer,Reiner Stoss,Leonmis,Luigi Bussolino,Horky,Mad hatter,Spurny,Arpigny,Minowa,Goloseevo,Joseph Henry,Jessica Miles,Akhmerov,Heinrich Kayser,Altaj,Steinmetz,Ellyett,Lorgat,Akira Ohta,Boris Alexeev,Suzy Amamoto,Nolli,Mosigkau,Sinatra,Pilishvili,Jensch,Piedade,Risoldi,Rosseven,Phegeus,Metzger,Podosek,Brett,David Kulka,Izenberg,Sara,Setvak,Gordon Su,Shura,Haug,Armenia,Tucholsky,Davydov,Monroe,Konovalenko,Maehara,Chumakov,Marilyn,Liu,Zeldovich,Tsumura,Sthenelos,Wujek,Helewalda,Hela,Hempel,Finkelstein,Celsius,Pezinok,Gurnemanz,Fraethi,Yeates,Oze,Zhang Yizhong,Guetter,Kibi,Tom Hanks,Forsius,Diomedes,Lodewijk,Gretry,Zembsch-Schreve,Aaron Golden,Nagler,Chushuho,Ipatov,Latona,Butov,Bob Gent,Pistoria,Ed Schneider,Yoshimitsu,Nigricollis,Kwee,John Euller,Oleg Bykov,Jancis,Isa,Versailles,Chynov,Kaverin,Arlot,Astapovich,Fujii Ekio,Chen Qian,Narahara,Takeshima,Mutchler,Vizbor,Tillandz,Perrotin,Gold,Drew,Daniel Litt,Hans de Rijk,Mitau,Bauhaus,Yuudurunosato,Jankovich,Kirkland,Heard,Haumea,Pierralba,Steven Simpson,Fogelin,Pollock,Zoshchenko,Layn Richards,Aldrin,Runrun Shaw,Makover,Ruhmkorff,Briseis,Gulyaev,Servius,Holasovice,Bratfest,Klimesh,Poul Anderson,Oburka,Gramme,Webster,Dodo,Wolfgang Pauli,Angelica Liu,Raissa,Saldanha,Pitter,Terkan,Heimlich,Sierra,Kakabadze,Yurlov,Pamela Tsai,Fuchie,Morse,Shmakova,Bec-Borsenberger,Bill Allen,Philagoria,Semele,Fanny,Blumenthal,Nachbaur,Chiardola,Chenier,Weerstra,Kryl,Hamura,Agafonov,Kakinchan,McEwen,Zoya Mironova,Daedalus,Akashi,Frank Shu,Hicks,Pachelbel,Bergstralh,Cosette,Frechet,Deconihout,Leifer,Molster,Illapa,McFarland,Benita,Rubicon,Fennimore,Pumma,Lubin,Cyril Tyson,Hoshizawa,Brian King,Hergiani,Lane Cline,Funakoshi,Waltraut,Shakura,Vives,Schonbein,Glasser,Arthur Dent,Deborah,Manyousyu,Amanda Nagy,Kenwill,Italo Calvino,Silvretta,Jessop,Tamao,Maureen Bell,Stellaris,Williwaw,Sumerkin,Priscilla,Yurkanin,Jakubisin,Patroclus,Antigone,Susan Smith,Noto,Zhuhai,Bunichi,Hibiki,Yoji Kondo,Ohtaki,Linsley,Lavonne,Fabini,Kokkola,Fourcroy,JinJu Yi,Nikolaev,Kerstin,Larry Smith,Valencia,Shinken Wada,Kuragano,Abnoba,Santagata,Susan Lederer,Nunes,Ops,Ingres,Bill Harper,Kuma,Baur,Koikeda,Lugduna,Druyan,Messiaen,Stodola,Xenophon,Byrd,Hardister,Villarreal,Pest,Palepu,Perry Rose,Herberta,Viseggi,Molchan,Baker,Yancey,Hitchcock,Flag Symphony,Velez,Ronald Sayer,Schroter,Lothar,Krinov,Brachyrhynchus,Zoser,Mundaca,Lucienne,Slovenija,Berenyi,Benzenberg,Croatia,Storeria,Niilo,Johannes,Zelia,Yarilo,Kenway,Althaea,Xenia,White knight,Brunier,Harvey,Sackler,Inoda,Satoshi,Ishajain,Hanskya,Mackey,Komm,Schleiden,Dolby,Anton Graff,Battaglini,Neukum,Lonnie Linda,Tim Warner,Mineo Saito,Coradini,Alex Levin,Craig Wallace,Cavalieri,Houston,Izsak,Alcathous,Marila,Kagekatu,Savalle,Cusinato,Makio,Scarlatti,Kurt Wahl,Psyche,Lisbeth,Weidenschilling,Primula,YORP,Parvulesco,Pippa,Pergolesi,Nerina,Muschi,Podalirius,Anastroda,Kindleberger,Cagney,Miwa,Reaves,Derevskaya,Pryor,Kvasnica,Greta DeVries,Linzia,Cowenco,Bouchet,Buie,Gouka,Nordlingen,Biblioran,Kiso,Mittlefehldt,Marsha Sega,Niebuhr,Nieuwenhuis,Arenda,Lully,James Hesser,Katayama,Coleman Hawkins,Chaplygin,La fiascaia,Kemstach,Foros,Herb Hauptman,Link,Kasahara,Kliment Ohridski,Patientia,Dick Smith,Yoshiya,Cambier,Kwak,Ivanka,Bidelman,Leavitt,Rumoi,Geoffrey Woo,Grubba,Antonio Leone,Reiji,Yamatai,Hopmann,Stalingrad,CCD,Kirghizia,Tomatic,Balster,Katsuno,Clapas,Holstein,Haigha,Innanen,Poutanen,Zvezdotchet,Buck Jean,Sabrina John,Jepe Jacobsen,Muraviov,Kamel,Cogshall,Vydra,Mineura,Yoritomo,Campai,Utesov,Saltis,Kasuga,Appenzella,Mallorca,Demariotte,Hogarth,Scylla,Shearer,Archipenko,Weigan,Vanschaik,Ana Lyons,Ceres,Sedna,Gonggong,Eris,Quaoar,Orcus,Makemake,Pluto,Chariklo,Ocasio-Cortez,Tyson
2026-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
